Entity,Code,Year,Urban (%),GDP per capita (int.-$) ($),Population
Niger,NER,1964,6.529,1626.0,3803000.0
Niger,NER,1965,6.809,1672.0,3914000.0
Niger,NER,1966,7.1,1613.0,4028000.0
Niger,NER,1967,7.493,1609.0,4145000.0
Niger,NER,1968,7.906,1593.0,4264000.0
Niger,NER,1970,8.794,1511.0,4511000.0
Niger,NER,1971,9.271,1504.0,4638000.0
Niger,NER,1972,9.772,1426.0,4768000.0
Niger,NER,1973,10.296,1212.0,4902000.0
Niger,NER,1974,10.845,1297.0,5041000.0
Niger,NER,1975,11.419,1143.0,5185000.0
Niger,NER,1976,12.021,1188.0,5335000.0
Niger,NER,1977,12.648,1285.0,5491000.0
Niger,NER,1978,13.025,1339.0,5653000.0
Niger,NER,1979,13.233,1442.0,5819000.0
Niger,NER,1980,13.443,1497.0,5989000.0
Niger,NER,1981,13.656,1388.0,6164000.0
Niger,NER,1982,13.871,1322.0,6344000.0
Niger,NER,1983,14.09,1289.0,6529000.0
Niger,NER,1986,14.763,1018.0,7119000.0
Niger,NER,1987,14.993,966.0,7329000.0
Niger,NER,1988,15.209,932.0,7548000.0
Niger,NER,1989,15.289,898.0,7780000.0
Niger,NER,1990,15.368,897.0,8027000.0
Niger,NER,1991,15.449,886.0,8289000.0
Niger,NER,1992,15.529,800.0,8567000.0
Niger,NER,1993,15.61,775.0,8860000.0
Niger,NER,1994,15.691,774.0,9168000.0
Niger,NER,1995,15.773,728.0,9490000.0
Niger,NER,1996,15.855,690.0,9827000.0
Niger,NER,1997,15.937,677.0,10178000.0
Niger,NER,1998,16.02,729.0,10546000.0
Niger,NER,1999,16.103,716.0,10930000.0
Niger,NER,2000,16.186,669.0,11332000.0
Niger,NER,2001,16.26,708.0,11751000.0
Niger,NER,2003,16.251,748.0,12648000.0
Niger,NER,2004,16.247,696.0,13126000.0
Niger,NER,2005,16.242,704.0,13624000.0
Niger,NER,2006,16.238,722.0,14144000.0
Niger,NER,2007,16.234,715.0,14685000.0
Niger,NER,2008,16.229,748.0,15251000.0
Niger,NER,2009,16.225,761.0,15843000.0
Niger,NER,2010,16.221,855.0,16464000.0
Niger,NER,2011,16.216,799.0,17115000.0
Niger,NER,2012,16.212,845.0,17795000.0
Nigeria,NGA,1800,,,12100855.0
Nigeria,NGA,1801,,,12100855.0
Nigeria,NGA,1802,,,12100855.0
Nigeria,NGA,1803,,,12100855.0
Nigeria,NGA,1804,,,12100855.0
Nigeria,NGA,1805,,,12100855.0
Nigeria,NGA,1806,,,12100855.0
Nigeria,NGA,1807,,,12100855.0
Nigeria,NGA,1808,,,12100855.0
Nigeria,NGA,1809,,,12100855.0
Nigeria,NGA,1810,,,12100855.0
Nigeria,NGA,1811,,,12103322.0
Nigeria,NGA,1812,,,12108268.0
Nigeria,NGA,1814,,,12125635.0
Nigeria,NGA,1815,,,12138078.0
Nigeria,NGA,1816,,,12153041.0
Nigeria,NGA,1817,,,12170536.0
Nigeria,NGA,1818,,,12190574.0
Nigeria,NGA,1819,,,12213164.0
Nigeria,NGA,1820,,,12238319.0
Nigeria,NGA,1821,,,12266049.0
Nigeria,NGA,1823,,,12329278.0
Nigeria,NGA,1824,,,12364799.0
Nigeria,NGA,1825,,,12402940.0
Nigeria,NGA,1827,,,12487125.0
Nigeria,NGA,1828,,,12533192.0
Nigeria,NGA,1829,,,12581923.0
Nigeria,NGA,1830,,,12633330.0
Nigeria,NGA,1831,,,12687425.0
Nigeria,NGA,1833,,,12796311.0
Nigeria,NGA,1834,,,12851104.0
Nigeria,NGA,1836,,,12961394.0
Nigeria,NGA,1837,,,13016894.0
Nigeria,NGA,1838,,,13072631.0
Nigeria,NGA,1839,,,13128607.0
Nigeria,NGA,1840,,,13184823.0
Nigeria,NGA,1841,,,13241279.0
Nigeria,NGA,1842,,,13297977.0
Nigeria,NGA,1843,,,13354918.0
Nigeria,NGA,1844,,,13412103.0
Nigeria,NGA,1845,,,13469533.0
Nigeria,NGA,1846,,,13527208.0
Nigeria,NGA,1849,,,13701720.0
Nigeria,NGA,1850,,,13760390.0
Nigeria,NGA,1851,,,13820568.0
Nigeria,NGA,1852,,,13881008.0
Nigeria,NGA,1853,,,13941713.0
Nigeria,NGA,1854,,,14002683.0
Nigeria,NGA,1855,,,14063920.0
Nigeria,NGA,1856,,,14125424.0
Nigeria,NGA,1857,,,14187197.0
Nigeria,NGA,1858,,,14249240.0
Nigeria,NGA,1859,,,14311555.0
Nigeria,NGA,1860,,,14374142.0
Nigeria,NGA,1861,,,14437002.0
Nigeria,NGA,1862,,,14500137.0
Nigeria,NGA,1863,,,14563548.0
Nigeria,NGA,1864,,,14627237.0
Nigeria,NGA,1865,,,14691203.0
Nigeria,NGA,1866,,,14755450.0
Nigeria,NGA,1867,,,14819977.0
Nigeria,NGA,1868,,,14884786.0
Nigeria,NGA,1869,,,14949879.0
Nigeria,NGA,1870,,,15015256.0
Nigeria,NGA,1871,,,15080919.0
Nigeria,NGA,1872,,,15146868.0
Nigeria,NGA,1874,,,15278705.0
Nigeria,NGA,1875,,,15345519.0
Nigeria,NGA,1876,,,15412625.0
Nigeria,NGA,1877,,,15479177.0
Nigeria,NGA,1878,,,15546868.0
Nigeria,NGA,1879,,,15614855.0
Nigeria,NGA,1880,,,15683139.0
Nigeria,NGA,1881,,,15750954.0
Nigeria,NGA,1882,,,15819833.0
Nigeria,NGA,1883,,,15889012.0
Nigeria,NGA,1885,,,16027598.0
Nigeria,NGA,1886,,,16097686.0
Nigeria,NGA,1887,,,16167490.0
Nigeria,NGA,1888,,,16238189.0
Nigeria,NGA,1890,,,16380516.0
Nigeria,NGA,1891,,,16452147.0
Nigeria,NGA,1893,,,16596348.0
Nigeria,NGA,1894,,,16668922.0
Nigeria,NGA,1895,,,16741813.0
Nigeria,NGA,1896,,,16815024.0
Nigeria,NGA,1897,,,16888552.0
Nigeria,NGA,1898,,,16962404.0
Nigeria,NGA,1899,,,17036578.0
Nigeria,NGA,1900,,,17111076.0
Nigeria,NGA,1901,,,17185900.0
Nigeria,NGA,1902,,,17260524.0
Nigeria,NGA,1903,,,17336004.0
Nigeria,NGA,1904,,,17411808.0
Nigeria,NGA,1907,,,17640472.0
Nigeria,NGA,1908,,,17717610.0
Nigeria,NGA,1909,,,17795084.0
Nigeria,NGA,1910,,,17872900.0
Nigeria,NGA,1911,,,17950834.0
Nigeria,NGA,1912,,,18029328.0
Nigeria,NGA,1913,,,18108164.0
Nigeria,NGA,1914,,,18187348.0
Nigeria,NGA,1916,,,18346752.0
Nigeria,NGA,1917,,,18426976.0
Nigeria,NGA,1918,,,18505320.0
Nigeria,NGA,1919,,,18584560.0
Nigeria,NGA,1920,,,18664136.0
Nigeria,NGA,1921,,,18734754.0
Nigeria,NGA,1922,,,18796348.0
Nigeria,NGA,1924,,,18901500.0
Nigeria,NGA,1925,,,18954296.0
Nigeria,NGA,1926,,,19007240.0
Nigeria,NGA,1927,,,19060332.0
Nigeria,NGA,1928,,,19113572.0
Nigeria,NGA,1929,,,19166960.0
Nigeria,NGA,1930,,,19220500.0
Nigeria,NGA,1931,,,19490752.0
Nigeria,NGA,1932,,,19986228.0
Nigeria,NGA,1933,,,20715752.0
Nigeria,NGA,1934,,,21471904.0
Nigeria,NGA,1936,,,23068020.0
Nigeria,NGA,1937,,,23910034.0
Nigeria,NGA,1938,,,24782782.0
Nigeria,NGA,1939,,,25687388.0
Nigeria,NGA,1940,,,26625012.0
Nigeria,NGA,1941,,,27596860.0
Nigeria,NGA,1942,,,28604182.0
Nigeria,NGA,1943,,,29648272.0
Nigeria,NGA,1944,,,30730476.0
Nigeria,NGA,1945,,,31852180.0
Nigeria,NGA,1946,,,33014826.0
Nigeria,NGA,1947,,,34219912.0
Nigeria,NGA,1949,,,36763648.0
Nigeria,NGA,1951,9.844,1640.0,38424000.0
Nigeria,NGA,1952,10.361,1811.0,39035000.0
Nigeria,NGA,1953,10.9,1765.0,39686000.0
Nigeria,NGA,1954,11.465,1895.0,40371000.0
Nigeria,NGA,1955,12.055,2054.0,41086000.0
Nigeria,NGA,1956,12.672,1954.0,41831000.0
Nigeria,NGA,1957,13.314,2063.0,42605000.0
Nigeria,NGA,1958,13.984,2080.0,43412000.0
Nigeria,NGA,1960,15.41,2179.0,45138000.0
Nigeria,NGA,1961,15.633,2341.0,46064000.0
Nigeria,NGA,1964,16.318,2741.0,49067000.0
Nigeria,NGA,1965,16.551,3186.0,50128000.0
Nigeria,NGA,1966,16.788,2977.0,51218000.0
Nigeria,NGA,1967,17.027,2650.0,52342000.0
Nigeria,NGA,1968,17.269,2769.0,53506000.0
Nigeria,NGA,1969,17.513,3877.0,54717000.0
Nigeria,NGA,1970,17.76,4549.0,55982000.0
Nigeria,NGA,1972,18.549,5080.0,58666000.0
Nigeria,NGA,1973,18.952,5710.0,60115000.0
Nigeria,NGA,1974,19.363,6459.0,61677000.0
Nigeria,NGA,1975,19.78,6252.0,63374000.0
Nigeria,NGA,1976,20.205,6525.0,65221000.0
Nigeria,NGA,1977,20.636,7073.0,67203000.0
Nigeria,NGA,1978,21.074,6776.0,69272000.0
Nigeria,NGA,1979,21.518,6852.0,71361000.0
Nigeria,NGA,1980,21.97,6414.0,73424000.0
Nigeria,NGA,1981,22.671,5657.0,75441000.0
Nigeria,NGA,1982,23.389,5698.0,77428000.0
Nigeria,NGA,1983,24.122,5439.0,79415000.0
Nigeria,NGA,1984,24.872,4695.0,81449000.0
Nigeria,NGA,1985,25.635,4961.0,83563000.0
Nigeria,NGA,1986,26.414,4632.0,85766000.0
Nigeria,NGA,1987,27.209,4226.0,88048000.0
Nigeria,NGA,1988,28.019,4284.0,90395000.0
Nigeria,NGA,1989,28.842,4219.0,92788000.0
Nigeria,NGA,1991,30.176,3806.0,97668000.0
Nigeria,NGA,1993,31.182,3438.0,102701000.0
Nigeria,NGA,1994,31.691,3225.0,105294000.0
Nigeria,NGA,1995,32.205,3080.0,107948000.0
Nigeria,NGA,1996,32.725,3010.0,110669000.0
Nigeria,NGA,1997,33.247,2913.0,113458000.0
Nigeria,NGA,1998,33.773,2814.0,116320000.0
Nigeria,NGA,1999,34.304,2668.0,119260000.0
Nigeria,NGA,2000,34.84,2657.0,122284000.0
Nigeria,NGA,2001,35.669,2676.0,125394000.0
Nigeria,NGA,2002,36.508,2897.0,128596000.0
Nigeria,NGA,2003,37.356,2998.0,131901000.0
Nigeria,NGA,2004,38.212,3131.0,135320000.0
Nigeria,NGA,2005,39.074,3173.0,138864992.0
Nigeria,NGA,2006,39.943,3289.0,142538000.0
Nigeria,NGA,2008,41.702,4218.0,150270000.0
Nigeria,NGA,2009,42.588,4550.0,154324992.0
Nigeria,NGA,2010,43.48,5087.0,158503008.0
Nigeria,NGA,2011,44.366,5136.0,162804992.0
Nigeria,NGA,2012,45.246,5370.0,167228992.0
North Korea,PRK,1800,,,4345000.0
North Korea,PRK,1801,,,4345000.0
North Korea,PRK,1802,,,4345000.0
North Korea,PRK,1803,,,4345000.0
North Korea,PRK,1804,,,4345000.0
North Korea,PRK,1805,,,4345000.0
North Korea,PRK,1806,,,4345000.0
North Korea,PRK,1807,,,4345000.0
North Korea,PRK,1808,,,4345000.0
North Korea,PRK,1809,,,4345000.0
North Korea,PRK,1810,,,4345000.0
North Korea,PRK,1811,,,4345155.0
North Korea,PRK,1812,,,4345466.0
North Korea,PRK,1813,,,4345932.0
North Korea,PRK,1814,,,4346553.0
North Korea,PRK,1815,,,4347330.0
North Korea,PRK,1816,,,4348263.0
North Korea,PRK,1817,,,4349352.0
North Korea,PRK,1818,,,4350597.0
North Korea,PRK,1819,,,4351998.0
North Korea,PRK,1821,,,4355269.0
North Korea,PRK,1822,,,4357140.0
North Korea,PRK,1823,,,4359166.0
North Korea,PRK,1824,,,4361350.0
North Korea,PRK,1826,,,4366188.0
North Korea,PRK,1827,,,4368842.0
North Korea,PRK,1828,,,4371654.0
North Korea,PRK,1829,,,4374623.0
North Korea,PRK,1830,,,4377749.0
North Korea,PRK,1831,,,4381033.0
North Korea,PRK,1833,,,4387608.0
North Korea,PRK,1834,,,4390900.0
North Korea,PRK,1835,,,4394193.0
North Korea,PRK,1836,,,4397490.0
North Korea,PRK,1837,,,4400788.0
North Korea,PRK,1838,,,4404090.0
North Korea,PRK,1839,,,4407393.0
North Korea,PRK,1842,,,4417319.0
North Korea,PRK,1843,,,4420633.0
North Korea,PRK,1844,,,4423949.0
North Korea,PRK,1847,,,4433912.0
North Korea,PRK,1848,,,4437238.0
North Korea,PRK,1850,,,4443898.0
North Korea,PRK,1852,,,4463500.0
North Korea,PRK,1853,,,4473319.0
North Korea,PRK,1854,,,4483150.0
North Korea,PRK,1855,,,4492994.0
North Korea,PRK,1856,,,4502850.0
North Korea,PRK,1857,,,4512718.0
North Korea,PRK,1858,,,4522598.0
North Korea,PRK,1859,,,4532491.0
North Korea,PRK,1860,,,4542396.0
North Korea,PRK,1861,,,4552566.0
North Korea,PRK,1862,,,4563004.0
North Korea,PRK,1863,,,4573712.0
North Korea,PRK,1864,,,4584690.0
North Korea,PRK,1865,,,4595942.0
North Korea,PRK,1866,,,4607467.0
North Korea,PRK,1867,,,4619270.0
North Korea,PRK,1868,,,4631350.0
North Korea,PRK,1869,,,4643711.0
North Korea,PRK,1870,,247.0,4656354.0
North Korea,PRK,1871,,,4669280.0
North Korea,PRK,1872,,,4682492.0
North Korea,PRK,1874,,,4708593.0
North Korea,PRK,1875,,,4722790.0
North Korea,PRK,1876,,,4737307.0
North Korea,PRK,1877,,,4751559.0
North Korea,PRK,1878,,,4766975.0
North Korea,PRK,1879,,,4782754.0
North Korea,PRK,1880,,,4798575.0
North Korea,PRK,1881,,,4814393.0
North Korea,PRK,1882,,,4830300.0
North Korea,PRK,1883,,,4846250.0
North Korea,PRK,1884,,,4862203.0
North Korea,PRK,1885,,,4878240.0
North Korea,PRK,1886,,,4894321.0
North Korea,PRK,1887,,,4910409.0
North Korea,PRK,1888,,,4926577.0
North Korea,PRK,1889,,,4942789.0
North Korea,PRK,1890,,,4959045.0
North Korea,PRK,1891,,,4975345.0
North Korea,PRK,1892,,,4991689.0
North Korea,PRK,1893,,,5008077.0
North Korea,PRK,1894,,,5024510.0
North Korea,PRK,1895,,,5040987.0
North Korea,PRK,1896,,,5057509.0
North Korea,PRK,1897,,,5074076.0
North Korea,PRK,1898,,,5090687.0
North Korea,PRK,1899,,,5107344.0
North Korea,PRK,1900,,,5124045.0
North Korea,PRK,1901,,,5140792.0
North Korea,PRK,1902,,,5157553.0
North Korea,PRK,1903,,,5174390.0
North Korea,PRK,1904,,,5191273.0
North Korea,PRK,1905,,,5208202.0
North Korea,PRK,1906,,,5225176.0
North Korea,PRK,1907,,,5242151.0
North Korea,PRK,1908,,,5259217.0
North Korea,PRK,1909,,,5276329.0
North Korea,PRK,1910,,,5293488.0
North Korea,PRK,1911,,,5310679.0
North Korea,PRK,1912,,,5327930.0
North Korea,PRK,1913,,355.0,5375228.0
North Korea,PRK,1915,,,5562943.0
North Korea,PRK,1916,,,5674767.0
North Korea,PRK,1917,,,5788827.0
North Korea,PRK,1918,,,5894760.0
North Korea,PRK,1920,,,6117874.0
North Korea,PRK,1922,,,6349434.0
North Korea,PRK,1923,,,6468480.0
North Korea,PRK,1924,,,6589757.0
North Korea,PRK,1925,,,6713309.0
North Korea,PRK,1926,,,6839177.0
North Korea,PRK,1927,,,6967406.0
North Korea,PRK,1928,,,7098038.0
North Korea,PRK,1929,,,7231119.0
North Korea,PRK,1930,,,7366696.0
North Korea,PRK,1932,,,7645523.0
North Korea,PRK,1933,,,7788869.0
North Korea,PRK,1935,,,8083675.0
North Korea,PRK,1936,,,8235236.0
North Korea,PRK,1938,,,8546937.0
North Korea,PRK,1939,,,8707184.0
North Korea,PRK,1940,,,8870436.0
North Korea,PRK,1941,,,9036748.0
North Korea,PRK,1942,,,9206178.0
North Korea,PRK,1943,,,9378786.0
North Korea,PRK,1944,,,9554629.0
North Korea,PRK,1945,,,9733769.0
North Korea,PRK,1946,,,9916268.0
North Korea,PRK,1947,,,10102189.0
North Korea,PRK,1948,,,10291595.0
North Korea,PRK,1949,,,10484553.0
North Korea,PRK,1950,31.0,624.0,10549000.0
North Korea,PRK,1951,31.868,518.0,10249000.0
North Korea,PRK,1952,32.75,550.0,10049000.0
North Korea,PRK,1953,33.642,706.0,9957000.0
North Korea,PRK,1954,34.546,740.0,9972000.0
North Korea,PRK,1955,35.463,770.0,10087000.0
North Korea,PRK,1956,36.391,757.0,10286000.0
North Korea,PRK,1957,37.327,795.0,10547000.0
North Korea,PRK,1958,38.273,813.0,10844000.0
North Korea,PRK,1959,39.229,819.0,11145000.0
North Korea,PRK,1960,40.195,808.0,11424000.0
North Korea,PRK,1962,42.136,820.0,11872000.0
North Korea,PRK,1965,45.091,947.0,12548000.0
North Korea,PRK,1966,46.084,1034.0,12865000.0
North Korea,PRK,1967,47.081,1084.0,13223000.0
North Korea,PRK,1968,49.012,1194.0,13610000.0
North Korea,PRK,1969,51.609,1344.0,14010000.0
North Korea,PRK,1970,54.2,1428.0,14410000.0
North Korea,PRK,1971,54.702,1526.0,14810000.0
North Korea,PRK,1974,56.202,1900.0,15952000.0
North Korea,PRK,1975,56.7,2057.0,16275000.0
North Korea,PRK,1977,56.78,2155.0,16797000.0
North Korea,PRK,1978,56.82,2208.0,17016000.0
North Korea,PRK,1979,56.86,2262.0,17236000.0
North Korea,PRK,1981,57.049,2362.0,17731000.0
North Korea,PRK,1982,57.198,2412.0,18009000.0
North Korea,PRK,1983,57.346,2462.0,18298000.0
North Korea,PRK,1984,57.495,2513.0,18590000.0
North Korea,PRK,1985,57.644,2564.0,18877000.0
North Korea,PRK,1986,57.792,2559.0,19157000.0
North Korea,PRK,1987,57.94,2553.0,19432000.0
North Korea,PRK,1988,58.088,2547.0,19708000.0
North Korea,PRK,1989,58.236,2539.0,19994000.0
North Korea,PRK,1990,58.384,2389.0,20293000.0
North Korea,PRK,1991,58.531,2244.0,20609000.0
North Korea,PRK,1993,58.826,1922.0,21266000.0
North Korea,PRK,1994,58.939,1857.0,21578000.0
North Korea,PRK,1995,59.018,1755.0,21862000.0
North Korea,PRK,1996,59.097,1680.0,22113000.0
North Korea,PRK,1997,59.176,1562.0,22335000.0
North Korea,PRK,1998,59.255,1545.0,22537000.0
North Korea,PRK,1999,59.334,1631.0,22731000.0
North Korea,PRK,2000,59.412,1624.0,22929000.0
North Korea,PRK,2001,59.491,1671.0,23133000.0
North Korea,PRK,2003,59.648,1696.0,23542000.0
North Korea,PRK,2004,59.727,1720.0,23733000.0
North Korea,PRK,2005,59.805,1774.0,23904000.0
North Korea,PRK,2006,59.884,1745.0,24055000.0
North Korea,PRK,2007,59.962,1714.0,24188000.0
North Korea,PRK,2008,60.04,1757.0,24310000.0
North Korea,PRK,2009,60.195,1731.0,24428000.0
North Korea,PRK,2010,60.377,1713.0,24549000.0
North Korea,PRK,2011,60.557,1718.0,24673000.0
North Korea,PRK,2012,60.738,1731.0,24801000.0
Norway,NOR,1800,,,868570.0
Norway,NOR,1801,,,873380.0
Norway,NOR,1802,,,878216.0
Norway,NOR,1803,,,883080.0
Norway,NOR,1804,,,887970.0
Norway,NOR,1805,,,892887.0
Norway,NOR,1806,,,897832.0
Norway,NOR,1807,,,902804.0
Norway,NOR,1808,,,907803.0
Norway,NOR,1809,,,912830.0
Norway,NOR,1810,,,918398.0
Norway,NOR,1811,,,923895.0
Norway,NOR,1812,,,929829.0
Norway,NOR,1813,,,936248.0
Norway,NOR,1814,,,943148.0
Norway,NOR,1815,,,950579.0
Norway,NOR,1816,,,958632.0
Norway,NOR,1817,,,967259.0
Norway,NOR,1818,,,976316.0
Norway,NOR,1819,,,985849.0
Norway,NOR,1820,,1330.0,995904.0
Norway,NOR,1822,,,1017150.0
Norway,NOR,1823,,,1028336.0
Norway,NOR,1824,,,1039802.0
Norway,NOR,1825,,,1051688.0
Norway,NOR,1826,,,1063994.0
Norway,NOR,1827,,,1076622.0
Norway,NOR,1828,,,1089476.0
Norway,NOR,1829,,,1102508.0
Norway,NOR,1830,,1386.0,1115667.0
Norway,NOR,1831,,1303.0,1129190.0
Norway,NOR,1832,,1340.0,1142857.0
Norway,NOR,1833,,1450.0,1156571.0
Norway,NOR,1834,,1469.0,1170333.0
Norway,NOR,1835,,1446.0,1184190.0
Norway,NOR,1836,,1411.0,1198143.0
Norway,NOR,1837,,1408.0,1211905.0
Norway,NOR,1838,,1427.0,1225429.0
Norway,NOR,1842,,1520.0,1279762.0
Norway,NOR,1843,,1463.0,1293571.0
Norway,NOR,1844,,1508.0,1307571.0
Norway,NOR,1845,,1569.0,1322095.0
Norway,NOR,1846,,1558.0,1337000.0
Norway,NOR,1847,,1607.0,1352190.0
Norway,NOR,1848,,1475.0,1367857.0
Norway,NOR,1849,,1500.0,1384333.0
Norway,NOR,1850,,1562.0,1401619.0
Norway,NOR,1851,,1600.0,1419375.0
Norway,NOR,1852,,1623.0,1437131.0
Norway,NOR,1853,,1708.0,1454983.0
Norway,NOR,1854,,1788.0,1473167.0
Norway,NOR,1856,,1789.0,1510107.0
Norway,NOR,1857,,1696.0,1528148.0
Norway,NOR,1859,,1748.0,1563325.0
Norway,NOR,1860,,1816.0,1580365.0
Norway,NOR,1861,,1809.0,1597168.0
Norway,NOR,1862,,1931.0,1613637.0
Norway,NOR,1863,,1885.0,1629915.0
Norway,NOR,1864,,1911.0,1646241.0
Norway,NOR,1865,,1999.0,1662710.0
Norway,NOR,1866,,1901.0,1679369.0
Norway,NOR,1867,,1916.0,1696075.0
Norway,NOR,1868,,1900.0,1713020.0
Norway,NOR,1869,,2000.0,1730107.0
Norway,NOR,1870,,2095.0,1746717.0
Norway,NOR,1871,,2190.0,1762281.0
Norway,NOR,1872,,2252.0,1776844.0
Norway,NOR,1873,,2348.0,1791625.0
Norway,NOR,1874,,2295.0,1804827.0
Norway,NOR,1875,,2373.0,1817397.0
Norway,NOR,1876,,2459.0,1829862.0
Norway,NOR,1877,,2450.0,1842801.0
Norway,NOR,1878,,2354.0,1856263.0
Norway,NOR,1879,,2466.0,1870077.0
Norway,NOR,1880,,2558.0,1883715.0
Norway,NOR,1881,,2513.0,1900098.0
Norway,NOR,1883,,2699.0,1926412.0
Norway,NOR,1885,,2650.0,1950112.0
Norway,NOR,1887,,2764.0,1966709.0
Norway,NOR,1888,,2916.0,1977427.0
Norway,NOR,1889,,3026.0,1989962.0
Norway,NOR,1890,,3040.0,2003952.0
Norway,NOR,1891,,3054.0,2019214.0
Norway,NOR,1892,,3059.0,2035931.0
Norway,NOR,1893,,3160.0,2054465.0
Norway,NOR,1894,,3312.0,2075089.0
Norway,NOR,1895,,3468.0,2097441.0
Norway,NOR,1896,,3546.0,2120883.0
Norway,NOR,1897,,3704.0,2144688.0
Norway,NOR,1898,,3784.0,2168493.0
Norway,NOR,1899,,3783.0,2192025.0
Norway,NOR,1901,,3865.0,2236362.0
Norway,NOR,1902,,3884.0,2260752.0
Norway,NOR,1903,,3936.0,2277962.0
Norway,NOR,1904,,3960.0,2293727.0
Norway,NOR,1905,,4025.0,2308937.0
Norway,NOR,1906,,4261.0,2323257.0
Norway,NOR,1907,,4339.0,2333468.0
Norway,NOR,1908,,4458.0,2348455.0
Norway,NOR,1909,,4523.0,2364842.0
Norway,NOR,1910,,4779.0,2383628.0
Norway,NOR,1911,,4852.0,2402081.0
Norway,NOR,1912,,4898.0,2423066.0
Norway,NOR,1913,,5250.0,2446717.0
Norway,NOR,1914,,5070.0,2471701.0
Norway,NOR,1915,,5066.0,2496684.0
Norway,NOR,1916,,5424.0,2523001.0
Norway,NOR,1917,,4755.0,2549650.0
Norway,NOR,1918,,4382.0,2576646.0
Norway,NOR,1919,,4924.0,2604639.0
Norway,NOR,1920,,4972.0,2634631.0
Norway,NOR,1921,,4346.0,2665289.0
Norway,NOR,1922,,4612.0,2691282.0
Norway,NOR,1923,,4817.0,2711610.0
Norway,NOR,1924,,4639.0,2728939.0
Norway,NOR,1925,,4491.0,2745601.0
Norway,NOR,1926,,4413.0,2760930.0
Norway,NOR,1927,,4539.0,2773594.0
Norway,NOR,1928,,4660.0,2784258.0
Norway,NOR,1929,,4850.0,2794921.0
Norway,NOR,1930,,5038.0,2807918.0
Norway,NOR,1931,,4629.0,2823580.0
Norway,NOR,1932,,4841.0,2840576.0
Norway,NOR,1933,,4948.0,2857238.0
Norway,NOR,1934,,5108.0,2872901.0
Norway,NOR,1935,,5349.0,2888230.0
Norway,NOR,1936,,5695.0,2903226.0
Norway,NOR,1937,,5934.0,2918888.0
Norway,NOR,1938,,6048.0,2935551.0
Norway,NOR,1939,,6317.0,2953546.0
Norway,NOR,1940,,5760.0,2971541.0
Norway,NOR,1941,,5881.0,2989869.0
Norway,NOR,1944,,5171.0,3060184.0
Norway,NOR,1945,,5751.0,3091842.0
Norway,NOR,1946,,6281.0,3126833.0
Norway,NOR,1947,,7065.0,3163490.0
Norway,NOR,1948,,7490.0,3199147.0
Norway,NOR,1949,,7631.0,3232471.0
Norway,NOR,1950,50.458,7947.0,3265000.0
Norway,NOR,1951,50.465,8442.0,3301000.0
Norway,NOR,1953,50.344,9108.0,3367000.0
Norway,NOR,1954,50.283,9370.0,3399000.0
Norway,NOR,1955,50.223,9425.0,3430000.0
Norway,NOR,1956,50.162,9939.0,3462000.0
Norway,NOR,1957,50.102,10195.0,3492000.0
Norway,NOR,1959,49.981,10386.0,3553000.0
Norway,NOR,1960,49.92,10250.0,3583000.0
Norway,NOR,1961,50.998,10803.0,3611000.0
Norway,NOR,1962,52.653,11076.0,3639000.0
Norway,NOR,1963,54.302,11521.0,3667000.0
Norway,NOR,1964,55.944,12243.0,3695000.0
Norway,NOR,1965,57.568,12760.0,3724000.0
Norway,NOR,1966,59.179,13324.0,3754000.0
Norway,NOR,1967,60.77,14205.0,3785000.0
Norway,NOR,1968,62.34,14732.0,3816000.0
Norway,NOR,1969,63.881,15196.0,3846000.0
Norway,NOR,1970,65.396,13333.0,3876000.0
Norway,NOR,1971,66.23,14678.0,3905000.0
Norway,NOR,1972,66.725,16581.0,3934000.0
Norway,NOR,1973,67.216,17289.0,3961000.0
Norway,NOR,1974,67.703,18729.0,3986000.0
Norway,NOR,1976,68.667,21026.0,4027000.0
Norway,NOR,1977,69.142,21465.0,4044000.0
Norway,NOR,1978,69.614,22666.0,4059000.0
Norway,NOR,1979,70.081,24721.0,4073000.0
Norway,NOR,1980,70.545,27206.0,4086000.0
Norway,NOR,1981,70.787,26957.0,4099000.0
Norway,NOR,1982,70.918,25814.0,4112000.0
Norway,NOR,1983,71.049,26270.0,4125000.0
Norway,NOR,1984,71.18,27517.0,4138000.0
Norway,NOR,1985,71.31,28722.0,4153000.0
Norway,NOR,1986,71.44,26848.0,4169000.0
Norway,NOR,1987,71.57,27565.0,4187000.0
Norway,NOR,1988,71.699,26438.0,4206000.0
Norway,NOR,1989,71.828,27410.0,4226000.0
Norway,NOR,1990,71.956,30319.0,4247000.0
Norway,NOR,1991,72.265,27754.0,4269000.0
Norway,NOR,1992,72.665,34023.0,4293000.0
Norway,NOR,1993,73.061,31647.0,4317000.0
Norway,NOR,1994,73.453,32234.0,4342000.0
Norway,NOR,1995,73.787,34041.0,4367000.0
Norway,NOR,1996,74.062,37445.0,4393000.0
Norway,NOR,1997,74.476,39565.0,4420000.0
Norway,NOR,1998,75.027,38420.0,4447000.0
Norway,NOR,1999,75.569,43291.0,4474000.0
Norway,NOR,2000,76.02,54594.0,4499000.0
Norway,NOR,2001,76.378,54330.0,4523000.0
Norway,NOR,2002,76.733,53736.0,4546000.0
Norway,NOR,2003,77.084,55874.0,4570000.0
Norway,NOR,2004,77.399,60079.0,4598000.0
