credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose
1,0,659,13,1,702,6330,6921,0,2,0,0,0,home_improvement
1,0,129,10,7,697,1560,4220,53,2,0,0,0,debt_consolidation
1,0,171,11,23,662,2940,29877,76,2,0,0,0,all_other
1,0,102,10,25,697,5569,21573,74,1,0,0,1,credit_card
1,0,366,11,8,697,4980,18316,81,1,1,0,1,small_business
1,0,337,10,10,782,5400,1458,18,1,0,0,0,small_business
1,0,383,11,10,747,7800,3179,11,1,0,1,0,debt_consolidation
1,0,403,11,7,757,5580,4365,51,0,0,0,0,debt_consolidation
1,0,306,11,9,797,6270,209,2,0,0,0,0,credit_card
1,0,677,11,20,692,7710,12573,72,2,1,0,0,debt_consolidation
1,0,768,11,16,702,2580,806,10,2,0,0,1,credit_card
1,0,492,10,5,697,3480,4134,39,1,0,0,1,debt_consolidation
1,0,496,11,2,682,6329,0,0,1,0,0,0,debt_consolidation
1,0,228,11,17,692,5009,22157,98,0,0,0,0,credit_card
1,0,820,11,17,722,6539,54925,98,0,0,0,0,debt_consolidation
1,0,261,11,17,692,4290,50908,37,0,2,0,0,credit_card
1,0,82,12,16,682,9960,16164,80,1,0,0,0,credit_card
1,0,278,12,19,702,7230,14046,80,0,0,0,1,debt_consolidation
1,0,312,10,5,792,5010,4767,9,0,0,0,0,debt_consolidation
1,0,59,11,21,692,2580,23882,90,0,0,0,0,all_other
1,0,376,10,9,782,8160,674,3,1,0,0,0,educational
1,0,805,11,9,757,4619,56842,14,6,0,0,0,small_business
1,0,812,12,2,727,10199,19948,77,2,0,0,0,home_improvement
1,0,131,11,16,687,8369,10979,37,0,2,0,0,home_improvement
1,0,329,11,16,692,3539,14643,76,0,0,0,0,debt_consolidation
1,0,99,11,13,682,2670,15680,90,1,0,0,0,debt_consolidation
1,0,382,10,20,667,4412,16670,72,0,0,0,0,debt_consolidation
1,0,310,11,8,697,3707,2624,49,1,0,0,0,debt_consolidation
1,0,79,10,11,722,7089,2773,11,1,0,0,0,debt_consolidation
1,0,609,11,11,767,9179,2279,21,3,0,0,0,debt_consolidation
1,0,386,11,16,722,4379,28110,32,0,0,0,0,debt_consolidation
1,0,670,12,3,792,9029,997,1,2,0,0,0,small_business
1,0,478,11,12,747,7380,2787,2,1,0,0,0,debt_consolidation
1,0,567,11,5,772,3540,1612,12,4,0,0,1,all_other
1,0,346,11,24,672,7260,10214,65,1,2,1,0,credit_card
1,0,686,11,2,672,3870,19892,84,2,0,0,0,debt_consolidation
1,0,255,10,1,727,1230,1834,13,1,0,0,0,all_other
1,0,499,12,17,682,5820,108397,67,3,0,0,0,home_improvement
1,0,125,11,9,757,5010,3348,5,0,0,0,0,home_improvement
1,0,218,10,10,772,3630,983,2,1,0,0,0,all_other
1,0,241,11,1,712,5430,603,30,0,1,0,0,all_other
1,0,406,11,24,692,6509,13662,61,0,1,0,0,debt_consolidation
1,0,467,11,15,687,4652,26044,34,3,0,0,0,debt_consolidation
1,0,386,10,17,732,4918,16212,51,0,0,0,0,credit_card
1,0,258,10,21,762,6300,8516,11,0,0,0,0,debt_consolidation
1,0,63,10,4,732,2580,3953,16,0,0,0,0,credit_card
1,0,223,11,13,727,5836,12672,21,3,3,0,0,major_purchase
1,0,320,11,10,717,1469,1346,23,2,0,0,0,debt_consolidation
1,0,319,11,5,732,4079,12425,94,0,0,0,0,debt_consolidation
1,0,528,11,20,667,2490,12032,87,3,0,1,1,debt_consolidation
1,0,328,11,13,802,5490,14377,10,0,0,0,0,credit_card
1,0,641,11,0,767,8476,464,19,8,0,0,1,all_other
1,0,197,10,15,697,1709,10900,42,3,0,0,0,debt_consolidation
1,0,42,11,18,707,2309,7006,48,1,0,1,0,debt_consolidation
1,0,136,11,12,717,6329,19708,37,0,1,0,0,debt_consolidation
1,0,183,11,11,707,8100,30949,54,0,0,0,0,debt_consolidation
1,0,195,11,13,697,4080,6101,37,3,0,0,0,debt_consolidation
1,0,94,10,2,727,2010,1235,29,0,0,0,0,all_other
1,0,451,10,20,692,3030,18028,88,1,0,0,0,debt_consolidation
1,0,387,11,11,742,3285,8828,55,5,0,0,0,debt_consolidation
1,0,47,10,9,722,5099,6033,31,1,0,0,0,debt_consolidation
1,0,202,11,14,752,5040,64885,40,0,0,0,0,credit_card
1,0,406,11,15,672,5760,27905,82,1,2,0,0,debt_consolidation
1,0,337,11,7,692,9570,14081,74,0,0,1,0,debt_consolidation
1,0,334,11,6,787,10860,426,1,0,0,0,1,all_other
1,0,655,11,7,672,12554,12301,56,1,0,0,0,debt_consolidation
1,0,101,10,14,722,1530,0,0,0,0,0,0,all_other
1,0,534,10,5,737,3408,2248,12,0,0,0,0,small_business
1,0,16,9,3,682,6929,44,4,2,1,0,0,all_other
1,0,808,11,9,767,3346,2296,8,3,0,0,0,small_business
1,0,348,11,9,702,4530,16264,91,3,0,0,1,debt_consolidation
1,0,195,11,17,702,3540,12758,40,0,0,0,0,all_other
1,0,188,11,14,792,4890,2573,16,1,0,0,0,all_other
1,0,238,11,13,762,3420,15176,32,0,0,0,0,debt_consolidation
1,0,149,11,6,727,4680,7239,16,2,0,0,0,debt_consolidation
1,0,190,11,11,722,2670,11217,53,3,0,0,0,credit_card
1,0,84,10,15,702,2490,12979,31,0,0,0,0,debt_consolidation
1,0,193,12,5,707,5760,21894,0,2,0,0,0,all_other
1,0,432,11,4,682,3479,4933,15,2,0,0,0,all_other
1,0,339,10,5,722,1290,6206,35,0,0,0,0,debt_consolidation
1,0,225,10,18,717,1830,16326,49,2,0,0,0,debt_consolidation
1,0,243,11,6,707,4140,33,0,0,0,0,0,debt_consolidation
1,0,25,10,8,777,4620,19901,30,0,0,0,0,debt_consolidation
1,0,91,10,6,737,2981,4385,24,0,0,0,0,credit_card
1,0,589,11,19,677,4800,18966,70,2,0,0,0,debt_consolidation
1,0,96,11,1,712,6220,8788,39,0,0,1,0,home_improvement
1,0,49,11,18,697,3091,1276,64,1,0,0,0,all_other
1,0,200,10,15,672,4830,22635,46,0,0,0,0,debt_consolidation
1,0,200,12,1,777,8370,1715,8,1,0,0,0,credit_card
1,0,310,12,3,777,8370,1715,8,1,0,0,0,credit_card
1,0,80,10,22,737,2404,2574,10,1,0,0,0,all_other
1,0,161,11,7,767,13319,25336,36,0,0,0,0,credit_card
1,0,343,10,16,667,3539,18485,65,1,0,1,1,debt_consolidation
1,0,272,11,17,737,2430,9048,27,1,0,0,0,debt_consolidation
1,0,308,11,7,672,7020,14421,84,0,2,0,0,credit_card
1,0,200,10,18,742,2879,9121,55,1,0,0,0,debt_consolidation
1,0,261,12,18,707,6630,120563,92,0,0,0,0,all_other
1,0,94,10,12,742,1259,710,8,4,0,0,0,all_other
1,0,47,11,8,707,3509,20762,48,2,0,0,0,educational
1,0,190,11,11,732,3451,1839,16,3,0,0,0,debt_consolidation
1,0,627,11,2,767,3180,8629,18,0,0,0,0,debt_consolidation
1,0,331,11,8,687,3300,11735,94,2,0,0,0,debt_consolidation
1,0,584,11,1,717,2092,5506,52,1,0,0,0,all_other
1,0,199,11,6,672,4410,3831,34,0,1,0,1,debt_consolidation
1,0,187,11,3,802,6451,6094,3,0,0,0,0,all_other
1,0,194,11,16,712,2699,15597,60,1,0,0,0,credit_card
1,0,808,12,4,762,4725,52214,9,8,0,0,0,small_business
1,0,645,10,9,762,6752,507,4,0,0,0,1,small_business
1,0,196,10,11,687,4079,0,0,1,0,0,0,debt_consolidation
1,0,164,11,6,682,3299,4760,60,0,0,0,0,debt_consolidation
1,0,857,11,22,707,2092,25160,33,2,0,0,1,all_other
1,0,328,10,13,707,3359,10837,83,1,0,0,1,debt_consolidation
1,0,313,12,12,777,5941,90335,54,3,0,0,0,small_business
1,0,129,11,3,712,6810,4010,8,0,0,0,0,small_business
1,0,168,10,5,667,4799,3389,47,2,0,1,0,debt_consolidation
1,0,502,11,15,707,6030,39702,84,0,0,0,0,debt_consolidation
1,0,544,11,1,762,3390,653,3,2,0,0,0,home_improvement
1,0,188,11,10,762,6419,5274,46,1,0,0,0,debt_consolidation
1,0,90,11,14,677,2609,11788,25,3,0,0,0,debt_consolidation
1,0,93,10,13,772,6149,122,4,0,0,0,0,debt_consolidation
1,0,349,11,13,662,7979,22122,79,2,0,0,0,debt_consolidation
1,0,156,10,0,792,2267,103,2,0,0,0,0,small_business
1,0,347,11,12,722,8669,8866,24,1,0,1,0,educational
1,0,494,12,2,697,5970,4929,34,1,1,0,0,small_business
1,0,80,10,0,702,1680,11794,59,0,0,0,0,all_other
1,0,507,11,23,717,5220,462,11,2,0,1,0,small_business
1,0,609,11,22,687,3151,5855,55,0,0,1,1,debt_consolidation
1,0,646,11,10,742,3960,6688,39,0,0,0,0,debt_consolidation
1,0,25,10,24,707,2700,12220,85,0,0,0,0,credit_card
1,0,196,10,20,717,2309,8736,46,1,0,0,0,debt_consolidation
1,0,507,11,3,672,3659,170,34,0,0,0,0,all_other
1,0,548,11,11,662,2519,15923,90,0,0,0,0,debt_consolidation
1,0,142,9,0,727,1110,0,0,0,1,0,0,all_other
1,0,496,10,5,692,4440,1340,54,2,1,0,1,home_improvement
1,0,328,10,9,692,4110,8575,70,0,1,0,0,all_other
1,0,98,11,17,682,1560,21498,42,1,0,0,0,all_other
1,0,588,12,20,667,8250,32406,92,1,4,0,0,credit_card
1,0,132,10,16,672,4290,7902,17,2,0,0,0,debt_consolidation
1,0,331,11,11,677,5519,46789,67,3,0,0,1,home_improvement
1,0,255,11,5,667,5129,7897,48,1,0,0,0,debt_consolidation
1,0,237,11,24,742,4710,6422,14,2,0,0,0,credit_card
1,0,313,10,12,802,7890,1467,9,0,0,0,0,small_business
1,0,826,12,19,722,1949,16694,33,0,0,0,0,credit_card
1,0,157,10,11,762,2309,1698,8,0,0,0,0,debt_consolidation
1,0,319,11,21,702,3270,8801,73,0,0,0,0,all_other
1,0,171,11,21,732,2610,5500,28,0,0,0,0,debt_consolidation
1,0,373,11,8,757,3390,3282,33,3,0,0,0,debt_consolidation
1,0,821,12,6,697,2141,23908,63,3,0,0,1,small_business
1,0,815,11,12,727,1694,6088,8,0,0,0,1,credit_card
1,0,359,11,0,707,1620,2217,28,2,0,0,0,all_other
1,0,214,11,20,677,8520,22247,93,1,0,0,0,debt_consolidation
1,0,100,11,15,672,4140,14555,77,0,0,0,0,debt_consolidation
1,0,410,12,11,742,3900,15491,25,3,0,0,0,debt_consolidation
1,0,341,11,25,702,6839,24299,59,0,0,0,1,debt_consolidation
1,0,535,12,16,662,6660,44543,87,0,0,0,1,debt_consolidation
1,0,161,10,1,712,2970,3735,22,0,0,0,0,credit_card
1,0,129,10,16,717,1560,2352,27,1,0,0,0,home_improvement
1,0,335,11,12,672,2699,7607,47,0,0,0,0,debt_consolidation
1,0,295,11,8,687,2760,12303,60,0,0,0,0,debt_consolidation
1,0,234,11,13,702,1140,5824,45,0,0,0,0,credit_card
1,0,505,11,6,677,3240,5071,78,1,1,0,1,debt_consolidation
1,0,487,11,11,717,2250,24,0,0,0,0,0,debt_consolidation
1,0,398,11,23,702,3183,16616,67,0,0,0,0,debt_consolidation
1,0,671,11,16,722,3580,31566,32,1,0,0,1,debt_consolidation
1,0,670,11,4,687,3570,4110,91,0,0,0,0,small_business
1,0,522,11,19,722,3120,16738,78,1,0,0,0,debt_consolidation
1,0,804,12,5,777,2159,54392,0,0,0,0,0,all_other
1,0,98,11,12,717,6589,46427,98,0,0,0,0,home_improvement
1,0,136,10,22,662,4200,10944,82,1,0,0,0,credit_card
1,0,676,11,21,697,4080,16805,64,0,0,0,0,debt_consolidation
1,0,322,11,3,722,2670,9255,63,0,0,0,0,debt_consolidation
1,0,652,11,13,727,4085,16194,40,1,0,0,0,debt_consolidation
1,0,772,12,0,782,4319,4643,6,3,0,0,0,debt_consolidation
1,0,316,10,13,752,4109,3808,31,2,0,0,0,debt_consolidation
1,0,516,11,16,662,3570,9080,64,1,0,0,0,debt_consolidation
1,0,292,10,14,707,1621,4551,25,0,0,0,0,debt_consolidation
1,0,331,10,24,742,3840,11927,46,2,0,0,0,debt_consolidation
1,0,340,11,3,662,5460,5261,73,2,1,0,1,small_business
1,0,94,11,1,767,5520,1139,27,1,0,0,0,debt_consolidation
1,0,193,10,5,707,2820,5280,41,1,0,0,0,debt_consolidation
1,0,320,11,12,727,2641,13607,63,3,0,0,0,credit_card
1,0,395,11,9,687,4261,11134,71,0,0,0,0,debt_consolidation
1,0,329,11,15,712,2970,23623,46,3,0,0,0,home_improvement
1,0,311,11,11,692,4380,9711,71,0,1,0,0,debt_consolidation
1,0,94,10,3,742,4380,2456,23,0,1,0,0,debt_consolidation
1,0,341,10,13,662,4050,11969,88,2,0,0,1,debt_consolidation
1,0,192,11,13,732,4470,32421,55,0,0,0,0,small_business
1,0,183,10,1,742,2767,1348,5,3,0,0,0,major_purchase
1,0,710,11,20,662,4110,26255,74,1,0,0,0,debt_consolidation
1,0,509,11,15,717,5219,20838,63,1,0,0,1,debt_consolidation
1,0,457,12,11,737,3660,11188,56,1,0,0,0,credit_card
1,0,313,12,0,787,8370,0,0,0,0,0,0,all_other
1,0,28,11,0,717,1680,167,3,2,0,0,0,home_improvement
1,0,331,10,15,687,2159,10997,75,0,0,0,0,debt_consolidation
1,0,32,11,21,732,3360,2308,46,0,0,0,0,major_purchase
1,0,481,11,9,687,3270,15506,96,1,0,0,1,debt_consolidation
1,0,263,10,10,682,3210,7720,64,2,0,0,0,debt_consolidation
1,0,163,11,7,687,4229,11973,71,0,0,1,0,debt_consolidation
1,0,675,11,2,767,2044,142,1,0,0,0,0,all_other
1,0,482,10,6,777,4560,3050,3,1,0,0,1,home_improvement
1,0,494,11,9,697,5129,14453,46,1,0,0,0,debt_consolidation
1,0,180,11,7,707,2939,7842,44,2,0,0,0,all_other
1,0,162,11,16,707,2970,5762,43,1,0,0,1,debt_consolidation
1,0,316,12,6,742,4080,2339,44,0,0,0,0,home_improvement
1,0,375,11,21,672,2340,17436,93,0,0,0,0,debt_consolidation
1,0,482,11,15,762,7920,11648,15,1,0,0,1,debt_consolidation
1,0,663,10,10,667,2940,8731,57,1,0,0,1,debt_consolidation
1,0,174,11,21,667,3600,22210,98,0,0,0,0,debt_consolidation
1,0,221,11,3,727,2310,6496,40,0,0,0,0,debt_consolidation
1,0,360,10,7,697,1530,3041,84,2,0,0,1,debt_consolidation
1,0,331,10,9,682,1200,2000,46,3,0,0,0,all_other
1,0,322,10,3,717,5168,3717,16,3,1,0,1,major_purchase
1,0,420,12,19,667,4560,34841,90,0,0,0,0,debt_consolidation
1,0,224,11,11,717,4080,5257,33,1,0,0,1,all_other
1,0,548,12,3,662,2610,15193,33,0,0,0,0,debt_consolidation
1,0,329,10,5,687,2730,3245,54,2,0,1,0,all_other
1,0,490,11,22,702,1950,14694,43,2,0,0,1,debt_consolidation
1,0,226,11,6,762,4259,438,1,3,0,0,0,all_other
1,0,257,11,19,742,6569,38605,68,0,0,0,0,all_other
1,0,95,10,7,682,1199,6611,49,1,0,0,0,debt_consolidation
1,0,274,11,21,662,4140,5723,52,1,0,0,0,debt_consolidation
1,0,157,11,4,762,12668,8366,7,0,0,0,0,home_improvement
1,0,352,11,15,682,2579,7583,81,0,0,0,1,debt_consolidation
1,0,195,10,8,692,1920,4524,94,1,0,0,0,debt_consolidation
1,0,258,11,1,712,3660,3596,25,1,0,1,0,home_improvement
1,0,880,11,6,667,5160,12704,54,0,3,0,1,major_purchase
1,0,150,11,11,717,5208,16724,42,0,0,0,0,credit_card
1,0,640,12,4,787,5159,311,0,2,0,0,0,home_improvement
1,0,168,11,20,687,4710,19771,92,1,0,0,0,debt_consolidation
1,0,581,11,11,732,3389,10826,42,0,0,0,0,debt_consolidation
1,0,640,11,1,797,3450,281,2,1,0,0,0,home_improvement
1,0,695,11,10,662,3332,4289,66,1,0,0,0,all_other
1,0,808,11,15,697,4440,21364,86,0,0,0,1,debt_consolidation
1,0,514,13,2,742,6390,22627,27,1,0,0,0,all_other
1,0,411,11,18,662,3209,11258,72,1,0,0,0,debt_consolidation
1,0,389,10,17,717,3209,0,0,2,0,0,0,debt_consolidation
1,0,264,10,25,682,1500,26996,67,0,0,0,0,debt_consolidation
1,0,482,11,11,737,3990,3834,33,2,0,0,1,all_other
1,0,645,12,2,677,5370,9416,95,2,0,0,0,debt_consolidation
1,0,294,11,20,692,3360,25807,60,1,0,0,0,debt_consolidation
1,0,316,11,9,732,4440,16167,44,3,0,0,0,all_other
1,0,362,11,9,687,2703,12678,44,0,0,1,0,debt_consolidation
1,0,282,15,0,672,1293,8747,52,1,0,0,0,debt_consolidation
1,0,685,11,3,722,1380,5694,18,1,0,0,1,debt_consolidation
1,0,338,11,18,672,4620,12008,54,3,1,0,0,debt_consolidation
1,0,279,11,21,697,4619,14129,84,0,0,0,0,debt_consolidation
1,0,487,12,9,712,3059,15553,20,1,0,0,0,home_improvement
1,0,299,11,19,682,9059,26966,70,1,0,1,0,home_improvement
1,0,331,11,13,712,4383,2388,49,2,0,0,0,all_other
1,0,235,10,10,667,1290,11698,78,1,0,0,0,debt_consolidation
1,0,241,11,12,722,1950,5570,25,3,0,0,0,credit_card
1,0,224,10,6,712,4470,4641,33,0,0,0,0,major_purchase
1,0,397,11,10,682,2670,15774,45,2,0,0,0,debt_consolidation
1,0,507,11,10,672,4110,9288,71,0,0,0,0,debt_consolidation
1,0,289,10,18,662,1889,17488,91,1,0,0,0,debt_consolidation
1,0,409,10,1,807,5189,209,2,1,0,0,0,debt_consolidation
1,0,223,10,20,667,5729,15049,71,0,0,0,0,debt_consolidation
1,0,365,10,16,682,4410,23253,72,1,0,0,0,all_other
1,0,603,11,14,682,3570,10769,63,1,1,0,0,debt_consolidation
1,0,853,11,17,692,8700,21357,42,1,0,0,0,credit_card
1,0,320,11,7,727,3360,29884,44,0,0,0,0,debt_consolidation
1,0,808,11,10,757,11970,16386,11,0,0,0,0,home_improvement
1,0,326,11,10,702,11280,26888,26,0,0,0,0,debt_consolidation
1,0,337,11,7,672,2609,7067,66,0,0,0,0,debt_consolidation
1,0,397,12,13,682,3720,36467,63,0,0,0,0,credit_card
1,0,302,10,15,687,4650,14371,61,0,1,0,1,debt_consolidation
1,0,491,12,10,702,3780,25870,56,0,1,0,1,debt_consolidation
1,0,416,11,22,717,4291,1727,9,1,0,0,0,debt_consolidation
1,0,636,12,24,672,4290,28846,58,1,0,0,1,credit_card
1,0,407,11,9,687,5670,2329,39,0,0,0,0,home_improvement
1,0,62,10,1,797,11430,324,0,0,0,0,0,all_other
1,0,201,11,4,667,5970,20845,48,0,0,0,0,debt_consolidation
1,0,491,11,16,707,2370,12569,46,0,0,0,1,debt_consolidation
1,0,328,11,13,702,3000,9697,58,0,0,0,0,debt_consolidation
1,0,328,10,3,697,2370,2952,30,2,0,0,0,all_other
1,0,179,11,12,692,7140,13427,83,0,0,0,0,debt_consolidation
1,0,667,11,14,692,2370,6045,35,1,0,1,1,all_other
1,0,721,11,17,717,4470,18913,34,1,0,0,0,debt_consolidation
1,0,406,11,18,667,7349,18593,35,0,5,1,0,debt_consolidation
1,0,313,11,2,792,5219,0,0,1,0,0,0,all_other
1,0,410,11,9,742,5129,13207,78,0,0,0,0,credit_card
1,0,157,11,2,687,1950,3273,45,1,0,0,0,all_other
1,0,634,12,10,687,5250,19368,39,1,3,0,0,debt_consolidation
1,0,782,11,1,727,5040,782,3,1,0,0,1,all_other
1,0,590,11,6,707,2820,6362,69,0,0,0,0,educational
1,0,354,11,6,717,4500,15342,50,0,1,0,0,all_other
1,0,206,11,9,687,7049,871,8,0,0,0,0,debt_consolidation
1,0,252,12,9,752,6149,13238,23,1,0,0,0,credit_card
1,0,302,11,7,667,2579,1918,56,0,0,0,0,debt_consolidation
1,0,464,10,21,752,2729,5649,30,2,0,0,0,credit_card
1,0,230,11,1,717,2730,3332,31,0,0,0,1,debt_consolidation
1,0,896,11,19,662,11520,14706,77,0,2,0,0,all_other
1,0,670,11,15,692,1890,27129,39,2,0,0,0,debt_consolidation
1,0,269,11,4,667,5820,1152,13,3,3,0,0,debt_consolidation
1,0,378,10,23,712,3780,8837,53,1,0,0,1,debt_consolidation
1,0,31,10,22,742,4470,2246,10,1,0,0,0,all_other
1,0,389,10,0,712,4440,9258,71,1,0,0,0,debt_consolidation
1,0,406,10,12,667,4890,8671,62,0,0,0,0,debt_consolidation
1,0,478,11,20,677,2675,20065,66,2,0,0,0,debt_consolidation
1,0,329,10,9,692,3839,1573,39,0,0,0,1,educational
1,0,378,11,2,792,5729,4359,15,0,0,0,0,debt_consolidation
1,0,338,11,11,662,2009,10055,55,3,0,1,0,all_other
1,0,408,11,17,667,7565,2549,58,0,0,0,0,major_purchase
1,0,274,11,16,702,4530,16021,67,1,0,0,0,debt_consolidation
1,0,808,11,0,762,6420,0,0,1,0,0,0,all_other
1,0,398,11,14,682,7230,22205,89,2,0,1,0,debt_consolidation
1,0,320,12,5,727,9120,9438,34,3,0,0,0,debt_consolidation
1,0,316,11,6,732,5760,18343,26,0,1,0,0,debt_consolidation
1,0,388,12,21,772,6750,74885,0,0,0,0,0,all_other
1,0,162,10,15,702,2851,4873,27,1,0,0,0,all_other
1,0,494,11,10,697,3089,11332,40,0,0,0,0,credit_card
1,0,640,11,19,702,3689,20033,83,1,0,0,1,debt_consolidation
1,0,181,11,12,667,2729,4565,68,0,1,0,0,debt_consolidation
1,0,296,12,1,682,5130,4000,80,3,0,0,0,major_purchase
1,0,116,11,12,672,7530,0,0,0,2,0,0,all_other
1,0,230,11,10,687,2520,1767,35,1,0,1,0,all_other
1,0,406,11,14,672,3720,768,64,2,0,0,0,all_other
1,0,305,11,5,717,5070,12226,46,0,1,1,0,credit_card
1,0,93,11,2,802,3660,2724,8,0,0,0,0,all_other
1,0,110,11,1,742,7170,308,17,4,0,0,0,all_other
1,0,38,10,2,747,2250,1946,6,3,0,0,0,debt_consolidation
1,0,129,11,19,717,4770,4446,62,3,0,0,0,all_other
1,0,291,11,5,707,2190,8486,67,1,0,0,0,debt_consolidation
1,0,204,11,23,682,6599,19826,39,2,0,0,0,all_other
1,0,160,11,6,722,2819,3212,36,1,1,0,0,credit_card
1,0,408,11,15,667,4499,10918,59,2,0,0,0,credit_card
1,0,320,11,9,722,1859,8850,32,0,0,0,0,educational
1,0,130,10,6,697,6330,10366,64,0,0,1,0,all_other
1,0,367,11,12,677,1500,10765,60,2,0,0,0,debt_consolidation
1,0,658,11,5,712,8400,5482,17,0,2,0,1,all_other
1,0,480,11,6,752,4500,5196,35,2,0,0,0,debt_consolidation
1,0,804,11,5,792,4140,3114,11,0,0,0,0,all_other
1,0,273,10,20,717,4440,213,7,1,0,1,0,all_other
1,0,249,10,11,677,1920,6450,71,3,0,0,0,debt_consolidation
1,0,400,11,9,677,2340,15486,33,1,0,0,0,credit_card
1,0,253,11,11,732,3390,5623,68,1,0,0,0,all_other
1,0,130,11,13,702,4441,1308,7,1,0,0,0,credit_card
1,0,448,11,5,737,3030,11556,24,0,0,0,0,debt_consolidation
1,0,118,11,14,682,3510,623,31,0,0,0,0,major_purchase
1,0,811,12,7,737,3780,0,0,2,1,0,0,all_other
1,0,408,12,8,662,3060,22044,82,0,0,0,0,all_other
1,0,251,10,9,782,5550,8793,19,0,0,0,0,credit_card
1,0,445,11,21,677,4620,2796,39,2,0,0,0,debt_consolidation
1,0,489,11,7,707,7410,8298,39,3,0,1,0,all_other
1,0,374,11,23,677,2730,10211,96,0,0,0,0,debt_consolidation
1,0,196,11,9,687,2790,22188,70,0,0,0,0,credit_card
1,0,314,11,19,697,2310,21160,79,0,0,0,1,debt_consolidation
1,0,109,10,3,762,3840,2096,47,0,0,0,0,credit_card
1,0,516,11,25,682,2430,55632,81,3,0,0,0,debt_consolidation
1,0,241,10,11,717,4122,3415,14,0,0,0,0,educational
1,0,221,11,12,727,2941,1287,8,0,0,0,0,all_other
1,0,295,11,13,687,9120,36164,39,1,0,0,1,credit_card
1,0,681,11,19,662,2670,20658,55,0,0,0,0,debt_consolidation
1,0,228,10,21,722,10110,24397,53,1,0,0,0,credit_card
1,0,88,10,5,747,2250,1946,6,3,0,0,0,debt_consolidation
1,0,325,11,15,767,6420,0,0,1,0,0,0,all_other
1,0,98,11,16,727,3464,14582,27,2,0,0,1,debt_consolidation
1,0,209,11,6,697,3690,14971,47,0,0,0,0,debt_consolidation
1,0,692,11,23,692,3870,43868,48,1,0,1,0,debt_consolidation
1,0,323,11,3,742,4260,6512,16,0,0,0,0,debt_consolidation
1,0,236,11,3,757,4200,7905,30,0,0,0,0,credit_card
1,0,214,11,16,717,4380,6161,27,0,0,0,0,credit_card
1,0,537,11,4,712,1860,3964,24,0,0,0,1,debt_consolidation
1,0,195,10,22,737,4989,1815,60,3,0,0,0,home_improvement
1,0,235,11,5,772,5280,0,0,3,0,0,0,all_other
1,0,707,11,10,757,5550,1998,22,1,0,0,0,debt_consolidation
1,0,128,11,13,732,2500,41248,5,3,0,0,0,home_improvement
1,0,670,11,13,687,3420,24008,78,0,0,0,0,debt_consolidation
1,0,697,12,8,697,8102,17788,53,3,0,0,0,credit_card
1,0,480,12,6,757,3990,4232,9,2,0,0,0,all_other
1,0,99,11,8,677,1680,0,53,1,0,0,1,all_other
1,0,525,11,20,672,5490,28511,57,1,0,0,0,debt_consolidation
1,0,187,11,1,792,4140,138,0,0,0,0,0,all_other
1,0,314,12,18,697,4950,114629,64,2,0,0,0,credit_card
1,0,325,11,13,707,2940,10689,18,3,0,0,0,debt_consolidation
1,0,257,10,17,732,3780,6188,54,0,0,0,0,debt_consolidation
1,0,315,11,15,772,5790,4743,28,0,0,0,1,debt_consolidation
1,0,236,11,22,717,5220,12025,37,2,0,0,0,debt_consolidation
1,0,804,12,9,792,8130,3706,13,1,0,0,0,home_improvement
1,0,526,11,9,702,4590,8833,45,1,0,1,0,debt_consolidation
1,0,292,11,15,712,4440,6239,63,3,0,0,0,debt_consolidation
1,0,541,11,12,672,3210,5671,55,0,0,0,0,debt_consolidation
1,0,100,10,13,672,4320,2940,28,1,2,0,0,credit_card
1,0,849,11,14,697,2730,7019,13,2,0,0,1,debt_consolidation
1,0,299,11,19,682,4350,9883,67,1,1,1,0,debt_consolidation
1,0,482,12,3,742,2820,1436,3,0,0,0,0,debt_consolidation
1,0,168,11,21,677,2911,13073,56,3,0,0,1,debt_consolidation
1,0,808,12,2,762,7770,5681,14,1,0,0,0,all_other
1,0,811,11,13,747,3360,48556,11,0,0,0,0,debt_consolidation
1,0,254,11,25,712,2418,19418,84,3,1,0,0,debt_consolidation
1,0,118,11,23,687,2730,45988,88,0,0,0,0,debt_consolidation
1,0,584,12,12,712,5550,77034,32,2,0,0,0,credit_card
1,0,52,11,16,682,1830,0,49,0,0,0,0,educational
1,0,151,10,19,722,3900,9910,99,2,0,0,1,debt_consolidation
1,0,189,12,12,737,6870,1532,5,0,0,0,0,educational
1,0,167,10,2,707,2580,4699,29,1,1,0,0,all_other
1,0,252,11,18,797,6990,7017,8,0,0,0,1,educational
1,0,162,11,22,762,4471,13,2,1,0,0,0,major_purchase
1,0,808,11,7,687,6360,9201,50,2,1,1,0,all_other
1,0,838,12,24,757,7260,8220,63,0,0,0,1,credit_card
1,0,269,11,1,662,4447,2692,50,3,0,0,0,all_other
1,0,579,12,9,742,4530,2448,61,3,0,0,0,all_other
1,0,94,11,1,757,3180,3894,10,0,0,0,0,all_other
1,0,166,11,21,692,9330,13734,28,0,0,0,0,all_other
1,0,329,11,12,692,1620,13744,62,0,0,0,0,all_other
1,0,201,10,17,687,1260,6111,64,0,0,0,0,credit_card
1,0,646,12,7,742,3180,84,0,2,0,0,0,credit_card
